Transaction ID,Item,Cleaned_Item,Quantity,Price Per Unit,Cleaned_Price_Per_Unit,Total Spent,Revenue per Unit,Payment Method,Location,Transaction Date
TXN_8955259,Unknown,Smoothie,2,4,4,8,4,Credit Card,Unknown,18-11-2023
TXN_4639319,Coffee,Coffee,5,2,2,10,2,Cash,Unknown,09-01-2023
TXN_5997803,Coffee,Coffee,5,2,2,10,2,Unknown,In-store,03-12-2023
TXN_1340956,Unknown,Coffee,4,2,2,8,2,Unknown,Unknown,26-10-2023
TXN_1259671,Sandwich,Sandwich,3,4,4,12,4,Digital Wallet,In-store,08-10-2023
TXN_8319993,Juice,Juice,1,3,3,3,3,Digital Wallet,Unknown,06-08-2023
TXN_5523450,Salad,Salad,5,5,5,25,5,Credit Card,Takeaway,02-07-2023
TXN_7838964,Sandwich,Sandwich,3,4,4,12,4,Credit Card,In-store,15-06-2023
TXN_2773987,Smoothie,Smoothie,5,4,4,20,4,Unknown,Unknown,11-01-2023
TXN_1158829,Tea,Tea,1,2,1.5,1.5,1.5,Credit Card,Unknown,02-10-2023
TXN_2523298,Unknown,Tea,4,,1.5,6,1.5,Unknown,In-store,25-03-2023
TXN_8685737,Smoothie,Smoothie,2,4,4,8,4,Unknown,In-store,02-11-2023
TXN_5634135,Cookie,Cookie,2,1,1,2,1,Unknown,Unknown,27-01-2023
TXN_1524626,Smoothie,Smoothie,2,4,4,8,4,Digital Wallet,Unknown,29-12-2023
TXN_7275407,Smoothie,Smoothie,2,4,4,8,4,Digital Wallet,In-store,20-10-2023
TXN_2889622,Juice,Juice,4,3,3,12,3,Credit Card,Unknown,01-11-2023
TXN_6849113,Cookie,Cookie,1,1,1,1,1,Credit Card,Unknown,14-07-2023
TXN_2265316,Cookie,Cookie,3,1,1,3,1,Credit Card,In-store,29-12-2023
TXN_9472241,Salad,Salad,3,5,5,15,5,Cash,Takeaway,30-06-2023
TXN_7345414,Salad,Salad,1,5,5,5,5,Unknown,Unknown,15-02-2023
TXN_4473352,Cake,Cake,1,3,3,3,3,Unknown,In-store,16-11-2023
TXN_2814363,Tea,Tea,2,2,1.5,3,1.5,Unknown,Unknown,02-07-2023
TXN_1846004,Juice,Juice,3,3,3,9,3,Cash,In-store,21-05-2023
TXN_7140471,Cake,Cake,1,3,3,3,3,Credit Card,Unknown,25-05-2023
TXN_3119542,Smoothie,Smoothie,1,4,4,4,4,Credit Card,Unknown,31-10-2023
TXN_7773968,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,Takeaway,24-02-2023
TXN_9081088,Tea,Tea,2,2,1.5,3,1.5,Cash,Takeaway,27-02-2023
TXN_8559167,Sandwich,Sandwich,5,4,4,20,4,Unknown,Takeaway,09-12-2023
TXN_1130191,Smoothie,Smoothie,2,4,4,8,4,Cash,In-store,06-04-2023
TXN_5215451,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,Unknown,02-11-2023
TXN_1040764,Coffee,Coffee,3,2,2,6,2,Cash,Takeaway,27-07-2023
TXN_5457133,Juice,Juice,5,3,3,15,3,Unknown,In-store,03-03-2023
TXN_8365478,Unknown,Smoothie,3,4,4,12,4,Cash,Takeaway,06-02-2023
TXN_2100697,Coffee,Coffee,3,2,2,6,2,Digital Wallet,Takeaway,19-09-2023
TXN_7676968,Smoothie,Smoothie,4,4,4,16,4,Unknown,In-store,21-02-2023
TXN_5726998,Cake,Cake,3,3,3,9,3,Credit Card,Unknown,12-08-2023
TXN_4134594,Sandwich,Sandwich,3,4,4,12,4,Digital Wallet,In-store,27-09-2023
TXN_5079340,Cookie,Cookie,4,1,1,4,1,Cash,In-store,18-08-2023
TXN_8276635,Unknown,Smoothie,4,4,4,16,4,Digital Wallet,Takeaway,16-12-2023
TXN_1380601,Tea,Tea,4,2,1.5,6,1.5,Digital Wallet,In-store,11-03-2023
TXN_3959152,Juice,Juice,1,3,3,3,3,Unknown,In-store,21-05-2023
TXN_7776739,Tea,Tea,2,2,1.5,3,1.5,Unknown,Takeaway,23-02-2023
TXN_7569615,Unknown,Cake,2,3,3,6,3,Cash,Takeaway,07-06-2023
TXN_8703771,Cake,Cake,5,3,3,15,3,Unknown,In-store,12-05-2023
TXN_2052395,Smoothie,Smoothie,3,4,4,12,4,Credit Card,In-store,06-07-2023
TXN_9421441,Unknown,Smoothie,2,4,4,8,4,Cash,Unknown,20-06-2023
TXN_9065402,Unknown,Salad,1,5,5,5,5,Cash,Takeaway,22-12-2023
TXN_3638955,Cookie,Cookie,2,1,1,2,1,Cash,Takeaway,02-09-2023
TXN_2635532,Unknown,Smoothie,4,4,4,16,4,Cash,Takeaway,14-01-2023
TXN_8256593,Salad,Salad,2,5,5,10,5,Digital Wallet,Takeaway,09-08-2023
TXN_9271457,Cake,Cake,3,3,3,9,3,Digital Wallet,In-store,27-02-2023
TXN_5392603,Coffee,Coffee,1,2,2,2,2,Cash,In-store,14-05-2023
TXN_6319728,Coffee,Coffee,2,2,2,4,2,Credit Card,In-store,18-07-2023
TXN_9263299,Cookie,Cookie,2,1,1,2,1,Credit Card,Takeaway,08-10-2023
TXN_2301505,Cake,Cake,5,3,3,15,3,Digital Wallet,Unknown,21-03-2023
TXN_5895177,Cake,Cake,5,3,3,15,3,Unknown,Unknown,16-08-2023
TXN_8147357,Tea,Tea,5,2,1.5,7.5,1.5,Unknown,Takeaway,20-04-2023
TXN_1436343,Cookie,Cookie,1,1,1,1,1,Credit Card,In-store,26-11-2023
TXN_2214698,Salad,Salad,4,5,5,20,5,Credit Card,Unknown,10-10-2023
TXN_7480234,Salad,Salad,1,5,5,5,5,Cash,Takeaway,10-05-2023
TXN_3283097,Unknown,Coffee,5,2,2,10,2,Cash,Takeaway,28-02-2023
TXN_2633602,Unknown,Cake,2,3,3,6,3,Digital Wallet,In-store,02-02-2023
TXN_3093219,Juice,Juice,5,3,3,15,3,Cash,Unknown,28-01-2023
TXN_3515730,Unknown,Cookie,1,1,1,1,1,Credit Card,Unknown,14-08-2023
TXN_4010658,Tea,Tea,5,2,1.5,7.5,1.5,Unknown,Unknown,26-09-2023
TXN_1454467,Juice,Juice,3,3,3,9,3,Cash,In-store,15-03-2023
TXN_2598728,Cake,Cake,2,3,3,6,3,Credit Card,Unknown,13-01-2023
TXN_3390285,Tea,Tea,2,2,1.5,3,1.5,Unknown,Takeaway,06-02-2023
TXN_8224079,Cookie,Cookie,5,1,1,5,1,Cash,In-store,16-10-2023
TXN_1916339,Cake,Cake,1,3,3,3,3,Cash,In-store,15-07-2023
TXN_8611035,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,In-store,28-05-2023
TXN_3595735,Tea,Tea,4,2,1.5,6,1.5,Digital Wallet,Takeaway,26-03-2023
TXN_4884822,Cookie,Cookie,1,1,1,1,1,Credit Card,Unknown,23-04-2023
TXN_3668051,Cake,Cake,1,3,3,3,3,Unknown,Unknown,17-11-2023
TXN_6169633,Salad,Salad,4,5,5,20,5,Credit Card,Takeaway,20-12-2023
TXN_3884811,Coffee,Coffee,4,2,2,8,2,Credit Card,Unknown,10-06-2023
TXN_7050740,Unknown,Cake,1,3,3,3,3,Cash,Takeaway,12-07-2023
TXN_1234097,Cookie,Cookie,4,1,1,4,1,Cash,Unknown,04-12-2023
TXN_4518102,Tea,Tea,5,2,1.5,7.5,1.5,Credit Card,In-store,08-02-2023
TXN_5939055,Coffee,Coffee,3,2,2,6,2,Unknown,Takeaway,21-10-2023
TXN_7809183,Unknown,Cookie,4,1,1,4,1,Digital Wallet,Takeaway,08-09-2023
TXN_6071202,Unknown,Cookie,1,1,1,1,1,Cash,In-store,07-06-2023
TXN_8158496,Tea,Tea,4,2,1.5,6,1.5,Cash,Unknown,19-06-2023
TXN_2726848,Cake,Cake,5,3,3,15,3,Credit Card,Unknown,11-09-2023
TXN_3666858,Cake,Cake,4,3,3,12,3,Credit Card,In-store,27-12-2023
TXN_5499915,Cookie,Cookie,2,1,1,2,1,Digital Wallet,Takeaway,01-02-2023
TXN_4660753,Juice,Juice,1,3,3,3,3,Credit Card,Takeaway,04-10-2023
TXN_8089522,Sandwich,Sandwich,4,4,4,16,4,Cash,Takeaway,12-02-2023
TXN_1564754,Salad,Salad,3,5,5,15,5,Digital Wallet,In-store,14-03-2023
TXN_1824506,Cake,Cake,1,3,3,3,3,Cash,In-store,02-03-2023
TXN_3677592,Sandwich,Sandwich,2,4,4,8,4,Cash,Unknown,29-05-2023
TXN_1002457,Cookie,Cookie,5,1,1,5,1,Digital Wallet,Takeaway,29-09-2023
TXN_8056263,Smoothie,Smoothie,5,4,4,20,4,Unknown,In-store,20-04-2023
TXN_4732351,Sandwich,Sandwich,1,4,4,4,4,Digital Wallet,In-store,22-04-2023
TXN_8049191,Cake,Cake,3,3,3,9,3,Credit Card,Unknown,31-07-2023
TXN_4980036,Cake,Cake,2,3,3,6,3,Cash,Takeaway,05-01-2023
TXN_3022839,Coffee,Coffee,5,2,2,10,2,Digital Wallet,Takeaway,25-08-2023
TXN_7701070,Coffee,Coffee,5,2,2,10,2,Credit Card,Takeaway,28-07-2023
TXN_8048037,Sandwich,Sandwich,2,4,4,8,4,Digital Wallet,Takeaway,31-03-2023
TXN_4444463,Cake,Cake,4,3,3,12,3,Unknown,Unknown,16-05-2023
TXN_1887522,Sandwich,Sandwich,4,4,4,16,4,Cash,In-store,20-02-2023
TXN_6908953,Tea,Tea,1,2,1.5,1.5,1.5,Unknown,In-store,08-12-2023
TXN_4759769,Sandwich,Sandwich,1,4,4,4,4,Unknown,In-store,03-08-2023
TXN_2254479,Tea,Tea,2,2,1.5,3,1.5,Unknown,Takeaway,03-08-2023
TXN_7555408,Salad,Salad,2,5,5,10,5,Unknown,In-store,06-06-2023
TXN_6857943,Cake,Cake,5,3,3,15,3,Unknown,Takeaway,08-01-2023
TXN_9552845,Sandwich,Sandwich,3,4,4,12,4,Cash,Unknown,18-02-2023
TXN_6769465,Juice,Juice,5,3,3,15,3,Digital Wallet,In-store,13-06-2023
TXN_7438831,Coffee,Coffee,5,2,2,10,2,Unknown,Unknown,24-12-2023
TXN_3871837,Tea,Tea,3,2,1.5,4.5,1.5,Digital Wallet,Takeaway,15-12-2023
TXN_3656762,Sandwich,Sandwich,2,4,4,8,4,Unknown,Takeaway,31-07-2023
TXN_4980282,Cake,Cake,1,3,3,3,3,Digital Wallet,In-store,22-10-2023
TXN_3580786,Tea,Tea,1,2,1.5,1.5,1.5,Unknown,In-store,28-03-2023
TXN_4355728,Unknown,Cake,4,3,3,12,3,Credit Card,Unknown,06-03-2023
TXN_2508476,Smoothie,Smoothie,5,4,4,20,4,Cash,Unknown,14-04-2023
TXN_1325631,Cake,Cake,4,3,3,12,3,Credit Card,In-store,11-02-2023
TXN_8209125,Cookie,Cookie,3,1,1,3,1,Credit Card,Takeaway,30-01-2023
TXN_1751164,Salad,Salad,2,5,5,10,5,Cash,Unknown,11-09-2023
TXN_3730415,Cake,Cake,4,3,3,12,3,Credit Card,Takeaway,09-04-2023
TXN_4134253,Tea,Tea,4,2,1.5,6,1.5,Cash,In-store,07-10-2023
TXN_3256497,Coffee,Coffee,2,2,2,4,2,Cash,Unknown,20-08-2023
TXN_8763180,Smoothie,Smoothie,1,4,4,4,4,Unknown,Takeaway,16-04-2023
TXN_3219175,Sandwich,Sandwich,5,4,4,20,4,Unknown,Unknown,23-02-2023
TXN_6234872,Smoothie,Smoothie,1,4,4,4,4,Unknown,Unknown,23-12-2023
TXN_7919440,Tea,Tea,4,2,1.5,6,1.5,Cash,Unknown,19-08-2023
TXN_7558641,Coffee,Coffee,1,2,2,2,2,Digital Wallet,In-store,22-12-2023
TXN_9940220,Juice,Juice,2,3,3,6,3,Unknown,Takeaway,05-03-2023
TXN_2130483,Tea,Tea,4,2,1.5,6,1.5,Cash,Unknown,25-11-2023
TXN_1972584,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,Unknown,10-07-2023
TXN_3150792,Coffee,Coffee,5,2,2,10,2,Cash,Unknown,02-07-2023
TXN_2980008,Cake,Cake,3,3,3,9,3,Digital Wallet,Unknown,17-11-2023
TXN_5511805,Juice,Juice,1,3,3,3,3,Unknown,Takeaway,03-06-2023
TXN_7292548,Cookie,Cookie,4,1,1,4,1,Digital Wallet,Unknown,24-03-2023
TXN_2169664,Smoothie,Smoothie,1,4,4,4,4,Cash,Unknown,23-07-2023
TXN_3234877,Coffee,Coffee,4,2,2,8,2,Cash,Takeaway,29-07-2023
TXN_6368719,Cake,Cake,4,3,3,12,3,Credit Card,Takeaway,03-01-2023
TXN_8852585,Sandwich,Sandwich,4,4,4,16,4,Credit Card,Takeaway,05-01-2023
TXN_9201010,Salad,Salad,1,5,5,5,5,Credit Card,Takeaway,15-03-2023
TXN_2873990,Sandwich,Sandwich,2,4,4,8,4,Unknown,Unknown,12-03-2023
TXN_3088796,Sandwich,Sandwich,4,4,4,16,4,Credit Card,Unknown,16-08-2023
TXN_3414935,Coffee,Coffee,4,2,2,8,2,Unknown,In-store,03-08-2023
TXN_3607652,Salad,Salad,4,5,5,20,5,Digital Wallet,In-store,05-06-2023
TXN_8502094,Juice,Juice,5,3,3,15,3,Credit Card,In-store,21-03-2023
TXN_9068244,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,Takeaway,19-10-2023
TXN_2696664,Cookie,Cookie,5,1,1,5,1,Unknown,In-store,07-01-2023
TXN_7661609,Unknown,Cake,1,3,3,3,3,Unknown,In-store,29-11-2023
TXN_7633490,Cookie,Cookie,1,1,1,1,1,Cash,Takeaway,27-10-2023
TXN_9292230,Tea,Tea,4,2,1.5,6,1.5,Credit Card,In-store,14-07-2023
TXN_1664665,Unknown,Cake,3,3,3,9,3,Credit Card,In-store,21-05-2023
TXN_5081978,Cake,Cake,1,3,3,3,3,Unknown,In-store,19-10-2023
TXN_7314409,Smoothie,Smoothie,5,4,4,20,4,Credit Card,Unknown,06-08-2023
TXN_4573576,Unknown,Cake,2,3,3,6,3,Cash,In-store,05-07-2023
TXN_5645919,Coffee,Coffee,3,2,2,6,2,Credit Card,Unknown,17-01-2023
TXN_8006668,Tea,Tea,4,2,1.5,6,1.5,Credit Card,In-store,22-12-2023
TXN_8818168,Juice,Juice,4,3,3,12,3,Digital Wallet,Unknown,20-07-2023
TXN_4369043,Juice,Juice,2,3,3,6,3,Cash,Unknown,25-03-2023
TXN_3560062,Cookie,Cookie,1,1,1,1,1,Cash,In-store,20-03-2023
TXN_4769307,Tea,Tea,5,2,1.5,7.5,1.5,Digital Wallet,Unknown,24-12-2023
TXN_7270652,Sandwich,Sandwich,1,4,4,4,4,Unknown,Takeaway,14-05-2023
TXN_4991815,Cake,Cake,5,3,3,15,3,Cash,Unknown,06-11-2023
TXN_6360132,Sandwich,Sandwich,4,4,4,16,4,Cash,Takeaway,16-09-2023
TXN_8199829,Cake,Cake,2,3,3,6,3,Credit Card,Unknown,29-07-2023
TXN_9166449,Unknown,Cookie,4,1,1,4,1,Unknown,Takeaway,31-07-2023
TXN_7864939,Sandwich,Sandwich,3,4,4,12,4,Digital Wallet,In-store,19-08-2023
TXN_2640701,Salad,Salad,3,5,5,15,5,Unknown,Takeaway,07-05-2023
TXN_3740963,Salad,Salad,2,5,5,10,5,Digital Wallet,Takeaway,22-01-2023
TXN_8101633,Sandwich,Sandwich,2,4,4,8,4,Unknown,In-store,10-08-2023
TXN_6063966,Juice,Juice,2,3,3,6,3,Digital Wallet,Takeaway,24-10-2023
TXN_3779640,Tea,Tea,1,2,1.5,1.5,1.5,Digital Wallet,In-store,16-05-2023
TXN_8278833,Cake,Cake,3,3,3,9,3,Unknown,Unknown,26-02-2023
TXN_8778598,Sandwich,Sandwich,3,4,4,12,4,Cash,Unknown,02-09-2023
TXN_7550103,Cake,Cake,5,3,3,15,3,Unknown,Takeaway,19-01-2023
TXN_3664656,Cookie,Cookie,5,1,1,5,1,Unknown,Takeaway,13-08-2023
TXN_7296560,Juice,Juice,2,3,3,6,3,Unknown,Unknown,20-10-2023
TXN_8136881,Salad,Salad,3,5,5,15,5,Cash,In-store,28-08-2023
TXN_3981449,Smoothie,Smoothie,2,4,4,8,4,Cash,In-store,21-06-2023
TXN_5427506,Cake,Cake,3,3,3,9,3,Cash,Takeaway,15-09-2023
TXN_2641386,Sandwich,Sandwich,3,4,4,12,4,Unknown,Takeaway,25-03-2023
TXN_4033802,Tea,Tea,3,2,1.5,4.5,1.5,Cash,Takeaway,02-03-2023
TXN_7752124,Unknown,Smoothie,3,4,4,12,4,Credit Card,Unknown,09-12-2023
TXN_8259257,Tea,Tea,2,2,1.5,3,1.5,Unknown,In-store,13-12-2023
TXN_4183823,Sandwich,Sandwich,4,4,4,16,4,Credit Card,Unknown,28-03-2023
TXN_2239041,Unknown,Tea,4,2,1.5,6,1.5,Unknown,In-store,24-10-2023
TXN_4696439,Cookie,Cookie,1,1,1,1,1,Cash,In-store,27-05-2023
TXN_8826983,Smoothie,Smoothie,5,4,4,20,4,Cash,In-store,14-01-2023
TXN_8267034,Juice,Juice,2,3,3,6,3,Unknown,Takeaway,20-06-2023
TXN_1959334,Coffee,Coffee,3,2,2,6,2,Unknown,Unknown,29-06-2023
TXN_6842808,Tea,Tea,2,2,1.5,3,1.5,Unknown,Unknown,22-10-2023
TXN_2947822,Cake,Cake,4,3,3,12,3,Digital Wallet,In-store,27-10-2023
TXN_5531712,Unknown,Tea,2,2,1.5,3,1.5,Cash,Unknown,09-01-2023
TXN_2148838,Sandwich,Sandwich,2,4,4,8,4,Credit Card,Unknown,05-08-2023
TXN_1330506,Cookie,Cookie,3,1,1,3,1,Digital Wallet,Unknown,10-11-2023
TXN_8957369,Salad,Salad,4,5,5,20,5,Digital Wallet,Unknown,18-10-2023
TXN_9340653,Smoothie,Smoothie,1,4,4,4,4,Digital Wallet,Unknown,19-10-2023
TXN_2493446,Sandwich,Sandwich,1,4,4,4,4,Cash,Takeaway,19-05-2023
TXN_4538354,Juice,Juice,3,3,3,9,3,Cash,Takeaway,21-04-2023
TXN_7098730,Cake,Cake,2,3,3,6,3,Digital Wallet,Unknown,10-11-2023
TXN_7533411,Cookie,Cookie,1,1,1,1,1,Digital Wallet,In-store,09-11-2023
TXN_2690314,Tea,Tea,5,2,1.5,7.5,1.5,Cash,In-store,10-08-2023
TXN_8171171,Coffee,Coffee,1,2,2,2,2,Unknown,Takeaway,13-05-2023
TXN_2968827,Salad,Salad,5,5,5,25,5,Digital Wallet,Takeaway,14-09-2023
TXN_4546375,Unknown,Salad,1,5,5,5,5,Credit Card,Unknown,20-02-2023
TXN_1387401,Cookie,Cookie,4,1,1,4,1,Cash,In-store,19-10-2023
TXN_6727029,Tea,Tea,2,2,1.5,3,1.5,Unknown,Takeaway,07-07-2023
TXN_3917193,Juice,Juice,5,3,3,15,3,Credit Card,Takeaway,17-11-2023
TXN_8518516,Sandwich,Sandwich,4,4,4,16,4,Unknown,Unknown,16-08-2023
TXN_2062854,Sandwich,Sandwich,4,4,4,16,4,Digital Wallet,Takeaway,01-12-2023
TXN_4075863,Smoothie,Smoothie,3,4,4,12,4,Cash,Takeaway,21-05-2023
TXN_5624860,Tea,Tea,3,2,1.5,4.5,1.5,Credit Card,Takeaway,22-08-2023
TXN_4621665,Smoothie,Smoothie,5,4,4,20,4,Unknown,Unknown,17-01-2023
TXN_6669417,Salad,Salad,5,5,5,25,5,Unknown,Takeaway,03-01-2023
TXN_7837381,Sandwich,Sandwich,5,4,4,20,4,Unknown,Takeaway,17-07-2023
TXN_1725926,Juice,Juice,5,3,3,15,3,Credit Card,Unknown,23-12-2023
TXN_3403173,Salad,Salad,1,5,5,5,5,Unknown,Unknown,24-06-2023
TXN_4186681,Unknown,Tea,4,,1.5,6,1.5,Digital Wallet,Unknown,24-05-2023
TXN_4059912,Unknown,Smoothie,3,4,4,12,4,Unknown,Unknown,21-04-2023
TXN_3381656,Cake,Cake,5,3,3,15,3,Cash,Takeaway,26-10-2023
TXN_9956154,Cake,Cake,4,3,3,12,3,Unknown,In-store,11-05-2023
TXN_7110444,Unknown,Salad,4,5,5,20,5,Cash,Unknown,07-12-2023
TXN_6250692,Sandwich,Sandwich,1,4,4,4,4,Unknown,Unknown,01-09-2023
TXN_1183995,Salad,Salad,5,5,5,25,5,Digital Wallet,Takeaway,28-03-2023
TXN_9452225,Tea,Tea,1,2,1.5,1.5,1.5,Unknown,In-store,26-02-2023
TXN_9113574,Coffee,Coffee,4,2,2,8,2,Unknown,In-store,04-01-2023
TXN_5813015,Cookie,Cookie,5,1,1,5,1,Digital Wallet,Unknown,07-10-2023
TXN_3213035,Smoothie,Smoothie,4,4,4,16,4,Unknown,In-store,21-05-2023
TXN_3789752,Juice,Juice,3,3,3,9,3,Digital Wallet,Takeaway,16-12-2023
TXN_7578769,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,Takeaway,30-01-2023
TXN_3515664,Coffee,Coffee,2,2,2,4,2,Cash,Takeaway,25-09-2023
TXN_6209258,Juice,Juice,1,3,3,3,3,Credit Card,Unknown,06-03-2023
TXN_8594004,Cookie,Cookie,4,1,1,4,1,Credit Card,Unknown,25-02-2023
TXN_6422433,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,Takeaway,09-05-2023
TXN_2865033,Coffee,Coffee,2,2,2,4,2,Cash,Unknown,03-08-2023
TXN_5547519,Salad,Salad,4,5,5,20,5,Unknown,In-store,13-05-2023
TXN_2392263,Salad,Salad,5,5,5,25,5,Unknown,Takeaway,08-02-2023
TXN_4669664,Cookie,Cookie,1,1,1,1,1,Digital Wallet,In-store,21-12-2023
TXN_9470612,Cake,Cake,3,3,3,9,3,Unknown,Takeaway,30-04-2023
TXN_7507962,Smoothie,Smoothie,4,4,4,16,4,Unknown,Unknown,22-06-2023
TXN_1109715,Cake,Cake,1,3,3,3,3,Unknown,In-store,15-07-2023
TXN_8320245,Tea,Tea,3,2,1.5,4.5,1.5,Unknown,Takeaway,09-04-2023
TXN_5904646,Smoothie,Smoothie,1,4,4,4,4,Unknown,Unknown,26-03-2023
TXN_4498526,Smoothie,Smoothie,3,4,4,12,4,Credit Card,Unknown,20-06-2023
TXN_5209585,Tea,Tea,2,2,1.5,3,1.5,Unknown,Takeaway,12-08-2023
TXN_2213556,Coffee,Coffee,1,2,2,2,2,Cash,In-store,30-05-2023
TXN_3826038,Salad,Salad,1,5,5,5,5,Cash,Takeaway,20-10-2023
TXN_7596587,Tea,Tea,3,2,1.5,4.5,1.5,Credit Card,Unknown,08-02-2023
TXN_7380277,Sandwich,Sandwich,4,4,4,16,4,Digital Wallet,Takeaway,24-04-2023
TXN_1353479,Smoothie,Smoothie,4,4,4,16,4,Cash,Unknown,20-09-2023
TXN_6054137,Juice,Juice,3,3,3,9,3,Unknown,In-store,09-05-2023
TXN_7609853,Sandwich,Sandwich,1,4,4,4,4,Digital Wallet,In-store,22-04-2023
TXN_9266394,Cookie,Cookie,2,1,1,2,1,Credit Card,In-store,12-07-2023
TXN_5448157,Unknown,Cookie,3,1,1,3,1,Credit Card,Unknown,11-01-2023
TXN_6152588,Coffee,Coffee,3,2,2,6,2,Cash,Takeaway,21-11-2023
TXN_6569656,Unknown,Cookie,5,1,1,5,1,Cash,Unknown,28-02-2023
TXN_2156206,Smoothie,Smoothie,2,4,4,8,4,Unknown,Unknown,04-02-2023
TXN_3142258,Salad,Salad,4,5,5,20,5,Unknown,Takeaway,03-11-2023
TXN_5739806,Smoothie,Smoothie,3,4,4,12,4,Credit Card,In-store,18-09-2023
TXN_9228978,Coffee,Coffee,5,2,2,10,2,Digital Wallet,In-store,09-02-2023
TXN_5897205,Cookie,Cookie,1,1,1,1,1,Unknown,In-store,10-06-2023
TXN_1556652,Cake,Cake,5,3,3,15,3,Digital Wallet,Unknown,06-04-2023
TXN_8608765,Salad,Salad,4,5,5,20,5,Credit Card,Unknown,02-09-2023
TXN_7353972,Unknown,Cake,4,3,3,12,3,Cash,In-store,02-02-2023
TXN_1124753,Salad,Salad,4,5,5,20,5,Digital Wallet,In-store,19-10-2023
TXN_9410981,Cookie,Cookie,2,1,1,2,1,Unknown,Takeaway,07-02-2023
TXN_7611120,Juice,Juice,2,3,3,6,3,Cash,Takeaway,30-03-2023
TXN_2106959,Sandwich,Sandwich,5,4,4,20,4,Digital Wallet,Unknown,05-09-2023
TXN_2237115,Coffee,Coffee,1,2,2,2,2,Unknown,Takeaway,13-01-2023
TXN_6836137,Cake,Cake,4,3,3,12,3,Unknown,In-store,30-08-2023
TXN_6316959,Tea,Tea,2,2,1.5,3,1.5,Cash,In-store,10-11-2023
TXN_2265984,Cookie,Cookie,5,1,1,5,1,Credit Card,Takeaway,18-10-2023
TXN_6352917,Salad,Salad,5,5,5,25,5,Cash,Unknown,05-05-2023
TXN_9564123,Cake,Cake,4,3,3,12,3,Credit Card,Unknown,23-03-2023
TXN_1123138,Salad,Salad,1,5,5,5,5,Cash,In-store,10-02-2023
TXN_9212503,Salad,Salad,2,5,5,10,5,Digital Wallet,Takeaway,08-10-2023
TXN_1921262,Sandwich,Sandwich,2,4,4,8,4,Unknown,Unknown,24-11-2023
TXN_1259824,Cookie,Cookie,5,1,1,5,1,Digital Wallet,Takeaway,29-04-2023
TXN_2806243,Salad,Salad,4,5,5,20,5,Digital Wallet,Takeaway,14-01-2023
TXN_9759896,Tea,Tea,4,2,1.5,6,1.5,Unknown,Unknown,02-12-2023
TXN_7560807,Salad,Salad,2,5,5,10,5,Credit Card,Unknown,16-04-2023
TXN_3286932,Cookie,Cookie,1,1,1,1,1,Digital Wallet,Takeaway,11-07-2023
TXN_3481470,Salad,Salad,4,5,5,20,5,Credit Card,In-store,24-12-2023
TXN_9907327,Salad,Salad,2,5,5,10,5,Credit Card,Unknown,07-10-2023
TXN_3469469,Cookie,Cookie,1,1,1,1,1,Digital Wallet,In-store,25-10-2023
TXN_2681833,Unknown,Cookie,3,1,1,3,1,Digital Wallet,In-store,05-10-2023
TXN_3179966,Tea,Tea,2,2,1.5,3,1.5,Digital Wallet,Unknown,27-05-2023
TXN_9289174,Cake,Cake,4,3,3,12,3,Digital Wallet,In-store,30-12-2023
TXN_3629351,Cake,Cake,1,3,3,3,3,Digital Wallet,Unknown,21-07-2023
TXN_3142836,Cake,Cake,2,3,3,6,3,Cash,Unknown,01-11-2023
TXN_4998786,Cake,Cake,5,3,3,15,3,Credit Card,Takeaway,25-10-2023
TXN_7228816,Salad,Salad,1,5,5,5,5,Unknown,In-store,21-04-2023
TXN_6904590,Coffee,Coffee,4,2,2,8,2,Credit Card,Unknown,19-02-2023
TXN_2126408,Cookie,Cookie,3,1,1,3,1,Cash,Takeaway,19-10-2023
TXN_8664315,Salad,Salad,2,5,5,10,5,Cash,Unknown,14-08-2023
TXN_8958593,Juice,Juice,5,3,3,15,3,Digital Wallet,In-store,08-07-2023
TXN_2383598,Sandwich,Sandwich,2,4,4,8,4,Digital Wallet,In-store,19-09-2023
TXN_2211685,Smoothie,Smoothie,1,4,4,4,4,Credit Card,In-store,06-06-2023
TXN_1503602,Tea,Tea,5,2,1.5,7.5,1.5,Digital Wallet,Unknown,16-12-2023
TXN_2962976,Juice,Juice,0,3,3,0,FALSE,Unknown,Unknown,17-03-2023
TXN_8716752,Juice,Juice,1,3,3,3,3,Unknown,In-store,05-12-2023
TXN_4266787,Juice,Juice,4,3,3,12,3,Credit Card,Takeaway,12-01-2023
TXN_5933480,Sandwich,Sandwich,3,4,4,12,4,Digital Wallet,In-store,04-09-2023
TXN_8255965,Juice,Juice,2,3,3,6,3,Unknown,In-store,16-11-2023
TXN_4364091,Smoothie,Smoothie,1,4,4,4,4,Unknown,Takeaway,14-04-2023
TXN_9203920,Unknown,Cake,4,3,3,12,3,Unknown,Takeaway,01-11-2023
